,Unnamed: 0,Monit_MAP_CODE1,Year,avg(PIN),avg(ACRES_POLY),avg(TOTAL_TAX),avg(TAX_CAPAC),avg(FIN_SQ_FT),avg(NUM_UNITS),avg(EMV_LAND),avg(EMV_TOTAL),avg(GARAGESQFT),avg(EMV_BLDG),avg(SALE_VALUE),avg(ACRES_DEED),avg(YEAR_BUILT),count(PIN),count(ACRES_POLY),count(TOTAL_TAX),count(TAX_CAPAC),count(FIN_SQ_FT),count(NUM_UNITS),count(EMV_LAND),count(EMV_TOTAL),count(GARAGESQFT),count(EMV_BLDG),count(SALE_VALUE),count(ACRES_DEED),count(YEAR_BUILT),stddev_samp(PIN),stddev_samp(ACRES_POLY),stddev_samp(TOTAL_TAX),stddev_samp(TAX_CAPAC),stddev_samp(FIN_SQ_FT),stddev_samp(NUM_UNITS),stddev_samp(EMV_LAND),stddev_samp(EMV_TOTAL),stddev_samp(GARAGESQFT),stddev_samp(EMV_BLDG),stddev_samp(SALE_VALUE),stddev_samp(ACRES_DEED),stddev_samp(YEAR_BUILT),LAKE_NAME_x,CITY,COUNTY,MAJOR_WATERSHED_x,avg(Secchi_Depth_RESULT),avg(Total_Phosphorus_RESULT),stddev_samp(Secchi_Depth_RESULT),stddev_samp(Total_Phosphorus_RESULT),DNR_ID_Site_Number,Mean(log_phosphorus),Std Dev(log_phosphorus),Mean(Secchi_Depth_RESULT),Std Dev(Secchi_Depth_RESULT),rec_1,rec_2,rec_3,rec_4,rec_5,seasonal_1,seasonal_2,seasonal_3,seasonal_4,seasonal_5,physical_1,physical_2,physical_3,physical_4,physical_5,LAKE_NAME_y,MAJOR_WATERSHED_y,longitude,latitude,num.rec.readings,num.physical.readings,rec.avg,physical.avg,seasonal.grade,LakeSite,Number Properties,Mean(ACRES_POLY),Std Dev(ACRES_POLY),N(Ag Preserve - Yes),N(Basement - Yes),Median(EMV_TOTAL),Interquartile Range(EMV_TOTAL),Median(FIN_SQ_FT),Interquartile Range(FIN_SQ_FT),N(Green ACRE - Yes),N(Homestead - Partial),N(Homestead - Yes),N(Single Unit),N(Multiple Unit),Median(SALE_VALUE),Interquartile Range(SALE_VALUE),Median(TOTAL_TAX),Interquartile Range(TOTAL_TAX),N(Sales that year),N(Built that year)
1211,1212,10021600-01,2012,,2.1873758865248223,3979.829787234042,0.0,1669.725768321513,,111469.73995271868,275833.33333333326,,164363.59338061465,275847.97635933803,1.6785579196217502,1579.985815602837,423,423,423,423,423,0,423,423,0,423,423,423,423,,9.017209269110053,6444.54238624554,0.0,1798.6957295391517,,186424.83938823035,239111.24659130003,,150188.05872709525,251599.64654948172,8.848263655453769,816.5980609597691,McKnight Lake,Chaska,Carver,Lower Minnesota River,0.4923076923076924,0.16646153846153847,0.13361348772696602,0.05495545982068173,10021600-01,-1.851796451,0.3725902381,0.4923076923,0.1336134877,0,0,7,7,0,1,0,0,0,0,0,0,7,7,0,McKnight Lake,Lower Minnesota River,-93.60879364,44.83723777,14,14,3.5,3.5,F,McKnight Lake-1,15,24.352,29.711199957,0,0,345000,555800.0,0.0,1136.0,0,0,6,0,0,90000.0,0.0,5278.0,6066.5,0,0
1212,1213,10021700-01,2012,,0.8579813084112149,9292.007476635514,0.0,2340.7457943925233,53.0,109123.3644859813,360151.5887850467,,251028.22429906548,196870.9514018692,0.0960373831775701,1687.4056074766354,535,535,535,535,535,4,535,535,0,535,535,535,535,,2.493175111074517,44971.73164083438,0.0,9572.348104756182,5.773502691896257,344119.2376147027,1361501.0586855148,,1092702.0288725886,653432.6404872215,0.9005002763261937,728.9757564738006,Jonathan Lake,Chaska,Carver,Lower Minnesota River,0.4821428571428572,0.14535714285714282,0.08684013352827592,0.04303416736082576,10021700-01,-1.971147702,0.3097256798,0.4821428571,0.0868401335,0,0,4,10,0,0,1,0,0,0,0,0,6,7,1,Jonathan Lake,Lower Minnesota River,-93.60631618,44.83232288,14,14,3.7142857143,3.6428571429,D,Jonathan Lake-1,393,0.9029959514,2.6597713568,0,0,119000,138600.0,1100.0,1749.0,0,0,198,0,2,169990.0,110725.0,1521.0,2093.5,8,2
1213,1214,70002600-01,2014,,0.5973991844132304,0.0,0.0,1176.1436338921612,,145746.76030811053,323759.62845491624,599.1341772151899,178012.86814680562,216217.06298142282,0.3598957861350249,1799.5355686452194,2207,2207,2207,2207,2207,0,2207,2207,1975,2207,2207,2207,2207,,2.5281844878821933,0.0,0.0,589.8714626599489,,356154.2260021004,412824.70895425096,253.5356802435392,166862.99589531208,249165.38977131128,5.540779509100112,577.6659938357174,Lower Prior Lake,Prior Lake,Scott,Lower Minnesota River,1.8833333333333335,0.02788888888888889,1.2579745625409124,0.01010500426081608,70002600-01,-3.64612351,0.4013116192,1.8833333333,1.2579745625,4,5,0,0,0,0,0,0,1,0,4,5,0,0,0,Lower Prior Lake,Lower Minnesota River,-93.41536363,44.73480944,9,9,1.5555555556,1.5555555556,B,Lower Prior Lake-1,1295,0.5481389961,2.2797628973,0,0,255600,239300.0,1230.0,548.0,2,0,1017,0,0,230000.0,209000.0,,,76,0
1214,1215,10001300-01,2011,,0.7335160051216388,7105.226632522407,1635.6970550576184,2405.0007682458386,99.5,122577.41357234314,350286.63252240716,,227709.21895006398,218047.39411011524,0.4009526248399487,1874.909090909091,3905,3905,3905,3905,3905,8,3905,3905,0,3905,3905,3905,3905,,3.132525063732173,31621.99006560349,7549.855127813877,7636.397011273063,43.592266679833415,302110.07576894225,1041059.6207472284,,816605.9849390957,677966.7754131082,2.8528860340751434,474.5851026459873,Susan Lake,Chanhassen,Carver,Lower Minnesota River,1.6178571428571424,0.056571428571428564,1.2719771319390234,0.03481094939530086,10001300-01,-3.160125629,0.957471818,1.6178571429,1.2719771319,9,1,1,0,0,0,0,1,0,0,2,5,3,2,0,Susan Lake,Lower Minnesota River,-93.54157073,44.85197945,11,12,1.2727272727,2.4166666667,C,Susan Lake-1,478,0.9423012552,4.0434435551,0,0,307200,216800.0,1926.0,1091.0,2,0,412,0,4,233750.0,165000.0,4508.0,2893.5,10,0
1215,1216,27007000-01,2014,,0.6813989169675086,5184.522337545126,3378.0855144404327,438.365523465704,,107838.65072202166,314099.796931408,541.938127090301,206261.1462093863,252225.50541516245,0.0,1904.1568140794227,4432,4432,4432,4432,4432,0,4432,4432,1196,4432,4432,4432,4432,,2.1846931921096777,13871.82077924127,7223.747232973518,798.0020667547137,,148487.5878597043,412054.0330957032,165.9519752615969,279432.25175282074,286863.8379252345,0.0,404.2327185269018,Mitchell Lake,Eden Prairie,Hennepin,Lower Minnesota River,1.5384615384615383,0.037384615384615384,0.5362500373558052,0.013251028020110123,27007000-01,-3.357980342,0.4232063494,1.5384615385,0.5362500374,13,0,0,0,0,0,0,1,0,0,13,0,0,0,0,Mitchell Lake,Lower Minnesota River,-93.49817264,44.85899641,13,13,1.0,1.0,C,Mitchell Lake-1,1206,0.682076412,1.7070708188,0,0,264000,273650.0,0.0,1024.0,0,0,1025,0,0,211755.0,206500.0,4063.0,4236.0,70,0
1216,1217,82009200-01,2013,,0.6698394863563406,0.0,4122.823434991974,1747.733547351525,0.8378812199036918,82390.8507223114,377119.5826645265,666.2727272727273,294728.73194221506,359330.64847512037,0.0,1673.6099518459066,1246,1246,1246,1246,1246,1246,1246,1246,968,1246,1246,1246,1246,,3.3621209083444814,0.0,22872.378861413727,1051.0892355812593,0.36870772528273577,205799.6933030103,1810555.855671893,148.05063557062002,1610490.924617155,2373716.328040257,0.0,736.4969317459256,Powers Lake,Woodbury,Washington,Mississippi River - Twin Cities,4.836923076923076,0.2936538461538461,1.242607370380152,0.3842168077851558,82009200-01,-2.301351771,1.5941350203,4.8369230769,1.2426073704,1,9,3,0,0,0,0,0,0,1,1,11,1,0,0,Powers Lake,Mississippi River - Twin Cities,-92.89985034,44.92635622,13,13,2.1538461538,2.0,A,Powers Lake-1,536,0.7773507463,4.4777526151,0,0,379450,162625.0,2230.5,1039.75,0,0,418,470,0,351681.5,187007.5,,,0,0
1217,1218,62005400-01,2004,,0.4382838787878788,0.0,0.0,1092.9692363636364,1.515782877731652,0.0,249558.6836363636,,0.0,66410.54038787879,0.3285153939393939,1799.0060363636364,41250,41250,41250,41250,41250,38301,41250,41250,0,41250,41250,41250,41250,,2.533378622352867,0.0,0.0,582.373213763821,7.286307680498626,0.0,970778.0314658695,,0.0,203775.8976893958,2.3648468256283417,499.14775212144133,McCarrons Lake,Roseville,Ramsey,Mississippi River - Twin Cities,2.092307692307692,0.2356923076923077,0.5544690229723365,0.2451604366045088,62005400-01,-2.110716142,1.2408073159,2.0923076923,0.554469023,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,McCarrons Lake,Mississippi River - Twin Cities,-93.11192702,44.99779486,0,0,,,C,McCarrons Lake-1,820,0.6150243902,1.3521360569,0,0,205050,94325.0,1164.0,1643.0,0,2,617,597,38,155000.0,111000.0,,,22,0
1218,1219,82010400-01,2008,,2.1660667634252544,355109.7242380261,0.0,0.0,,191907.54716981133,369782.1480406386,,175918.8679245283,99769.79100145136,2.347576197387518,1646.6995645863572,689,689,689,689,689,0,689,689,0,689,689,689,689,,4.640211571855605,167716.78112173695,0.0,0.0,,137993.43871722286,182708.35864150344,,98251.45565757697,160046.61849108248,6.570316513500103,737.7083316409572,Jane Lake,Lake Elmo,Washington,Lower St. Croix River,4.706263157894736,0.020360000000000003,0.7280274599602272,0.013400497503202385,82010400-01,-4.028764555,0.4755394421,4.7062631579,0.72802746,7,3,1,0,0,0,0,0,0,1,15,4,0,0,0,Jane Lake,Lower St. Croix River,-92.92227254,45.01606807,11,19,1.4545454545,1.2105263158,A,Jane Lake-1,387,1.4386351706,2.1027258564,0,0,370300,218200.0,0.0,0.0,5,387,0,0,0,220000.0,239000.0,367400.0,218200.0,1,0
1219,1220,10009300-01,2006,,19.446306818181814,2463.659090909091,2750.659090909091,1330.0113636363635,,239454.54545454547,389524.4318181818,,150069.88636363635,112626.02272727274,19.73664772727273,1424.903409090909,176,176,176,176,176,0,176,176,0,176,176,176,176,,27.637980833776226,2219.481709827711,2121.8403730797386,1109.2149243683834,,225186.10229082766,268065.99576482945,,131870.65503521086,274989.92235344514,28.236032473435593,875.7614527058465,Oak Lake,Watertown Township,Carver,South Fork Crow River,0.7878787878787877,0.12805882352941175,0.313007164212714,0.07038247938680893,10009300-01,-2.207205338,0.5701483153,0.7878787879,0.3130071642,0,3,23,5,3,0,2,1,0,0,0,5,24,5,0,Oak Lake,South Fork Crow River,-93.7948637,44.9554343,34,34,3.2352941176,3.0,D,Oak Lake-1,29,9.1337931034,17.497478678,1,1,451000,462100.0,1969.0,1830.0,2,0,21,0,0,125000.0,175000.0,2581.0,3090.5,0,0
1220,1221,19034800-01,2007,,0.5690366637936749,3213.358284160976,2734.437512431214,1818.4579990718028,1.117819734471946,70251.475170722,268411.4367168335,,198159.96154611147,155668.82304581316,0.0,1895.9561758270904,14991,15083,15083,15083,15083,14991,15083,15083,0,15083,15083,15083,15083,,4.488892123143387,14745.090447478617,9944.357265968578,3347.916533831228,5.447580771829576,272633.4736304752,705694.2037766385,,555333.7496009774,106612.35616606289,0.0,421.61391233875406,Valley Lake,Lakeville,Dakota,Mississippi River - Lake Pepin,1.4285714285714284,0.07571428571428572,0.7032108464077432,0.040332137541684035,19034800-01,-2.712355041,0.5387564197,1.4285714286,0.7032108464,2,4,1,7,0,0,0,1,0,0,0,6,2,6,0,Valley Lake,Mississippi River - Lake Pepin,-93.20902364,44.71508954,14,14,2.9285714286,3.0,C,Valley Lake-1,227,0.6120704846,1.7182800709,0,0,215500,41600.0,1758.0,516.0,0,0,197,215,0,147900.0,117750.0,2134.0,408.0,5,0
1221,1222,10005200-01,2014,,8.232534191472244,4376.234915526951,2335.646017699115,1910.7481898632338,49.0,158173.29042638774,326301.9308125503,,168128.6403861625,212453.74899436848,7.725309734513275,1540.521319388576,1243,1243,1243,1243,1243,2,1243,1243,0,1243,1243,1243,1243,,22.923076670809134,20036.00626246661,5643.181151108413,5416.883919551281,0.0,251456.5086517968,523744.3320385288,,374360.7041288054,251436.85055378976,23.11529384684973,835.2485316657476,Reitz Lake,Laketown Township,Carver,Lower Minnesota River,1.491666666666667,0.09466666666666668,1.3138827492542395,0.05047471614280728,10005200-01,-2.482751698,0.5267315292,1.4916666667,1.3138827493,3,7,1,1,0,0,0,1,0,0,2,6,3,0,1,Reitz Lake,Lower Minnesota River,-93.74452179,44.83862568,12,12,2.0,2.3333333333,C,Reitz Lake-1,134,3.6167164179,5.1626607315,2,2,313200,374400.0,1854.0,1165.0,4,0,96,0,0,327008.5,239896.5,3276.0,5828.0,18,22
1222,1223,10000700-01,2009,,0.8934126693518849,5205.1651409740025,4591.907359941413,1982.4884657634568,7.0,161679.0919077261,436780.0805565727,595.96875,275100.98864884657,287919.37605272786,0.3755364335408277,1745.3306481142438,2731,2731,2731,2731,2731,2,2731,2731,192,2731,2731,2731,2731,,4.257132872111672,10226.384974268725,7134.555039698807,1637.9469987876928,0.0,332315.5995188472,585372.1305040375,315.64674579072124,370551.7639029976,322417.68954832834,4.4313141573185275,647.4441134252958,Lucy Lake,Chanhassen,Carver,Lower Minnesota River,1.6,0.045384615384615384,0.8514693182963199,0.01630714803155588,10000700-01,-3.15116699,0.3548423853,1.6,0.8514693183,3,3,1,0,0,0,0,1,0,0,3,4,3,2,0,Lucy Lake,Lower Minnesota River,-93.55826744,44.87704688,7,12,1.7142857143,2.3333333333,C,Lucy Lake-1,261,1.5345977011,9.2501486647,0,0,535800,486000.0,2396.0,1597.0,0,0,115,0,0,374200.0,441557.75,6350.0,5449.0,12,0
1223,1224,27013700-01,2013,,0.7719814637264312,6362.11867476297,3880.112815596037,1587.3381271971875,,188907.35059124322,402436.9766698626,502.66215242760416,213404.96431234688,279242.1024821562,0.020733993821242136,1767.1394481730053,9387,9387,9387,9387,9387,0,9387,9387,6941,9387,9387,9387,9387,,1.3390124777592636,9169.238933303139,6025.1409454804625,1121.2878827305074,,257236.7920090261,429682.4058130228,290.8332481090897,264983.65882190684,480728.7464545416,0.18663506884311,597.7900353154366,Christmas Lake,Shorewood,Hennepin,Mississippi River - Twin Cities,7.25,,,,27013700-01,,,7.25,,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,Christmas Lake,Mississippi River - Twin Cities,-93.54437165,44.89464656,2,2,1.0,1.0,F,Christmas Lake-1,637,1.0285669291,1.1489764996,0,0,589000,814500.0,1875.0,2850.0,0,0,420,0,0,420000.0,584937.5,9583.0,13010.0,12,0
1224,1225,62007100-01,2004,,1.333382262996942,0.0,0.0,1653.988379204893,1.0356902356902358,0.0,612531.3149847095,,0.0,154057.10458715598,1.32845871559633,1813.508256880734,1635,1635,1635,1635,1635,1485,1635,1635,0,1635,1635,1635,1635,,6.495236923344897,0.0,0.0,1027.3535378761,2.7463659420785325,0.0,2998643.7019585026,,0.0,931209.9536368636,6.5233626239915665,535.5839139759058,Valentine Lake,Arden Hills,Ramsey,Mississippi River - Twin Cities,1.4712499999999995,0.05416666666666668,0.5283857277337526,0.013224174374182602,62007100-01,-2.942300096,0.239518534,1.47125,0.5283857277,5,5,0,0,0,0,0,1,0,0,0,9,1,0,0,Valentine Lake,Mississippi River - Twin Cities,-93.16496542,45.05824113,10,10,1.5,2.1,C,Valentine Lake-1,282,1.6345744681,11.610684979,0,0,278800,105975.0,2080.5,1255.25,0,0,251,255,0,199999.0,140900.0,,,6,0
1225,1226,62007200-01,2010,,0.8582844356041769,6918.988065638986,0.0,1589.126305320736,1.144358268701526,157344.00795624068,421162.13326703134,521.3239316239317,263158.30432620586,152598.13451019392,0.8479487817006461,1898.0174042764795,4022,4022,4022,4022,4022,3997,4022,4022,2340,4022,4022,4022,4022,,13.312874744485086,72325.95274019228,0.0,851.9318065394132,6.010994791057295,1362806.8372646386,2662495.2903651944,164.59176500172364,1700337.7491174422,1123802.552207133,13.308760101650536,390.23890067180383,Karth Lake,Arden Hills,Ramsey,Mississippi River - Twin Cities,1.7535714285714286,0.04371428571428571,0.8039480192042378,0.012424718361943915,62007200-01,-3.165004202,0.2707496483,1.7535714286,0.8039480192,2,4,5,3,0,0,0,1,0,0,0,3,5,6,0,Karth Lake,Mississippi River - Twin Cities,-93.149834,45.07400149,14,14,2.6428571429,3.2142857143,C,Karth Lake-1,817,0.4188220859,1.0715600176,0,0,254200,168000.0,1892.0,1112.5,0,8,673,783,0,185000.0,166260.0,3174.0,2246.0,24,0
1226,1227,82013700-01,2013,,3.1790723822909333,0.0,1946.926212227688,1764.6584680252984,0.8764996471418491,100475.33380182713,282384.1180604357,775.9884678747942,181908.78425860856,225465.6640899508,0.20369641602248764,1740.9023190442724,1423,1423,1423,1423,1423,1417,1423,1423,1259,1423,1423,1423,1423,,8.793608085503005,0.0,3256.738535246053,945.0312707435477,0.3291268175655636,108478.63415282643,200017.24440613337,335.9783659055973,162075.72720907154,194671.3892958612,0.5538411812467643,664.9953784207223,Fish Lake,Grant,Washington,Mississippi River - Twin Cities,1.1319230769230773,0.06151724137931034,0.4290456314264881,0.03841374446141379,82013700-01,-2.915500293,0.4835928317,1.1319230769,0.4290456314,1,8,4,14,2,0,0,2,0,0,1,2,20,2,4,Fish Lake,Mississippi River - Twin Cities,-92.97796745,45.12242547,29,29,3.275862069,3.2068965517,C,Fish Lake-2,36,8.2422222222,6.1977309724,0,0,421250,297500.0,2497.0,1217.0,0,0,26,30,0,185550.0,215100.0,,,0,0
1227,1228,02065400-01,2005,,0.3389128622566566,637.5663708135145,2194.15985877507,1096.379100671799,42.88372093023256,68372.89511106753,214465.14490266267,,145964.62756828323,111686.66186926886,0.0,1856.1262197812976,40786,40786,40786,40786,40786,172,40786,40786,0,40786,40786,40786,40786,,1.515112927779086,1911.9375843087466,6292.495396027587,5775.6804032252085,38.59412996745822,147692.45967460796,453745.500397853,,366740.86233988154,3116694.518110817,0.0,476.115994806408,Cenaiko Lake,Coon Rapids,Anoka,Mississippi River - Twin Cities,2.6928571428571426,0.013285714285714286,0.7868772611886967,0.0035826198284446592,02065400-01,-4.349194686,0.2357556376,2.6928571429,0.7868772612,7,2,0,0,0,0,0,0,0,1,1,13,0,0,0,Cenaiko Lake,Mississippi River - Twin Cities,-93.30035632,45.14036824,9,14,1.2222222222,1.9285714286,A,Cenaiko Lake-1,1738,1.1597011952,4.7067877112,0,0,196600,100075.0,600.0,1162.0,0,0,1439,0,0,169900.0,140634.0,2631.0,1745.0,24,0
1228,1229,82010900-01,2014,,11.757474747474749,0.0,4126.929292929293,1983.5353535353534,0.8282828282828283,290587.8787878788,558682.8282828283,919.9024390243902,268094.9494949495,288757.1919191919,0.0,1654.5858585858587,99,99,99,99,99,99,99,99,82,99,99,99,99,,55.327009869584046,0.0,1970.3870968101737,968.5027189401776,0.3790537100600475,808965.0573005055,779706.4802310981,216.16543788771503,141671.44252563163,252641.6259062319,0.0,757.3697639791388,Eagle Point Lake,Lake Elmo,Washington,Lower St. Croix River,1.143333333333333,0.0415,0.37135786872862503,0.011397368117245316,82010900-01,-3.21227272,0.2666564369,1.1433333333,0.3713578687,0,1,0,5,0,0,0,0,0,0,0,3,3,0,0,Eagle Point Lake,Lower St. Croix River,-92.91155837,44.9770946,6,6,3.6666666667,2.5,F,Eagle Point Lake-1,2,267.98,0.0,0,0,3989500,0.0,0.0,0.0,0,0,0,0,0,,,,,0,0
1229,1230,70009100-02,2007,,14.252436316133243,0.0,0.0,975.5911169170475,,197020.3135205748,364304.6374918354,850.9164969450102,167284.3239712606,122461.07642064009,13.515780535597644,1269.060091443501,3062,3062,3062,3062,3062,0,3062,3062,1964,3062,3062,3062,3062,,23.73901737865831,0.0,0.0,841.5261909074109,,123963.25697905658,209568.5879279421,509.3859849500425,158714.92117332495,187501.28058924907,24.043082519001683,949.2664684598143,Cedar Lake,Cedar Lake Township,Scott,Lower Minnesota River,0.9642857142857144,0.238925925925926,0.4634438690717786,0.25790605414284623,70009100-02,-1.819941073,0.9497541095,0.9642857143,0.4634438691,5,4,5,0,0,0,1,0,0,0,0,9,4,1,0,Cedar Lake,Lower Minnesota River,-93.513624,44.59585998,14,14,2.0,2.4285714286,D,Cedar Lake-2,308,1.4730844156,3.182410314,0,0,395100,179275.0,1303.0,549.0,5,0,257,0,0,180000.0,184000.0,,,0,0
1230,1231,19019800-01,2007,,0.5376223260388494,3777.678909515613,3461.014138185394,3417.448702975166,1.2019781040059716,91680.25879026306,334706.60806491267,,243026.3492746496,140254.02735431519,0.0,1853.2138246865009,32166,32536,32536,32536,32536,32152,32536,32536,0,32536,32536,32536,32536,,4.362223066318124,16289.509767477593,13282.689004720083,15589.195087439226,4.9498695428214665,343302.071979601,960282.853169132,,757733.8798650056,172620.33144646938,0.0,484.7120093670467,Scout Lake,Apple Valley,Dakota,Lower Minnesota River,0.6749999999999999,0.09035714285714284,0.058011935111532124,0.036749897211488164,19019800-01,-2.46480179,0.3451478361,0.675,0.0580119351,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Scout Lake,Lower Minnesota River,-93.21534043,44.773007,0,0,,,D,Scout Lake-1,394,0.5171317829,1.3549251134,0,0,364500,285125.0,2547.5,2259.5,0,0,343,345,8,211000.0,201450.0,4100.0,3396.0,8,0
1231,1232,82008700-01,2008,,2.676300015569049,269102.08119258913,57.0778452436556,32.511598941304676,0.3574561403508772,118385.43515491205,285123.70387669315,,165388.66573252375,112036.83403394053,2.0371088276506297,1628.7281644091543,12805,12846,12846,12846,12846,456,12846,12846,0,12846,12846,12846,12846,,11.71597154503388,531074.0596452693,505.2960662910085,306.1717403470405,0.488852995101141,294118.346647331,539499.1195524171,,377932.2244162532,162387.57779149132,10.447306829700974,754.9557562586994,Regional Park Lake,Cottage Grove,Washington,Mississippi River - Twin Cities,2.199142857142857,0.07614285714285715,0.6808578972079828,0.019953517412798605,82008700-01,-2.603652481,0.2565336416,2.1991428571,0.6808578972,0,0,1,6,0,0,0,1,0,0,0,1,6,0,0,Regional Park Lake,Mississippi River - Twin Cities,-92.90248396,44.80553214,7,7,3.8571428571,2.8571428571,C,Regional Park Lake-1,9,24.915555556,17.049460483,0,0,1129000,1732450.0,0.0,0.0,0,9,0,0,0,,,1129000.0,1732450.0,0,0
1232,1233,19008800-01,2014,,0.5811352756120909,3268.9192996854053,1458.4804404322256,1792.4272329366709,1.0953357953768297,77979.90698946793,216163.66434140335,322.1224629940485,138074.51101080564,94914.79052113254,0.3014546573656134,1595.0765969087674,14622,14622,14622,14622,14622,14622,14622,14622,14622,14622,14622,14622,14622,,5.6198158395151445,13539.968779478886,5284.07121830967,6157.257819402877,4.19783899888174,491180.35151739843,735987.8571540291,270.38319896134794,372383.646524718,271086.8358005334,5.967388786986728,753.9119285204953,Levander Pond,South St. Paul,Dakota,Mississippi River - Twin Cities,1.0,0.19383333333333333,0.0,0.11660603186227833,19008800-01,-1.884972245,0.8662580451,1.0,0.0,0,0,0,6,0,0,0,0,0,0,2,0,0,1,3,Levander Pond,Mississippi River - Twin Cities,-93.06411512,44.90038921,6,6,4.0,3.5,F,Levander Pond-1,489,0.380625,0.6188863047,0,0,161500,62100.0,1626.0,857.0,0,0,421,429,4,145000.0,92090.0,2058.0,936.0,11,0
1233,1234,27005300-01,2007,,0.6645082884165567,3784.656361232584,3089.2548052476354,0.0,,90876.07037526695,287123.10586799553,,196247.03549272855,142127.56051052574,0.0,1776.224194040476,19666,19666,19666,19666,19666,0,19666,19666,0,19666,19666,19666,19666,,2.6303217752781918,10497.049071638752,7807.547997628603,0.0,,143221.49269374268,565000.6691125865,,466199.9132734141,467130.36704213097,0.0,567.8131938978066,Cobblecrest Lake,St. Louis Park,Hennepin,Mississippi River - Twin Cities,0.2923076923076923,0.15823076923076926,0.08623164985025764,0.04278269480010551,27005300-01,-1.874374113,0.2530948815,0.2923076923,0.0862316499,0,0,0,12,0,1,0,0,0,0,1,3,1,7,0,Cobblecrest Lake,Mississippi River - Twin Cities,-93.39348337,44.95013,12,12,4.0,3.1666666667,F,Cobblecrest Lake-1,460,0.482673913,0.7382337915,0,0,244300,82500.0,0.0,0.0,0,0,400,0,0,123500.0,120500.0,2923.0,1013.0,8,0
1234,1235,27062700-01,2010,,0.5463888046116503,4443.995904126214,2915.542930825243,1155.975500606796,,77942.6729368932,254206.81128640773,454.2348384970336,176264.13834951454,142967.9447815534,0.0,1910.655036407767,13184,13184,13184,13184,13184,0,13184,13184,12136,13184,13184,13184,13184,,1.579677850426164,12589.304046600137,7599.350315214995,477.15130011517334,,163058.65730445035,499133.2060853121,132.4753613339128,354209.15592997655,352144.3355520436,0.0,325.28230523809236,Northwood Lake,New Hope,Hennepin,Mississippi River - Twin Cities,0.98,0.13072727272727275,0.24404006956964164,0.07653507811336044,27062700-01,-2.165257002,0.5163696239,0.98,0.2440400696,0,0,0,3,8,0,1,0,0,0,4,4,2,0,0,Northwood Lake,Mississippi River - Twin Cities,-93.39171496,45.02556284,11,10,4.7272727273,1.8,D,Northwood Lake-1,1043,0.3606040268,1.3524034621,0,0,218000,45500.0,1180.0,318.0,0,0,967,0,0,142500.0,129950.0,3119.0,710.0,34,0
